id_transacao,id_cartao,data_transacao,valor,mcc,estabelecimento,canal,pais,moeda
2580,161,2026-06-08,3736.66,7995,Loja_9,PRESENCIAL,BR,BRL
2581,9,2026-06-01,782.23,5812,Loja_40,ONLINE,BR,BRL
2582,172,2026-05-15,2559.53,7995,Loja_43,MOBILE,BR,BRL
2583,14,2026-05-03,1213.03,5812,Loja_46,PRESENCIAL,BR,BRL
2584,45,2026-07-04,4802.15,7995,Loja_44,ONLINE,BR,BRL
2585,187,2026-06-15,999.62,4829,Loja_42,MOBILE,BR,BRL
2586,8,2026-06-01,4833.43,5812,Loja_12,ONLINE,BR,BRL
2587,158,2026-06-15,2887.47,7995,Loja_11,ONLINE,BR,BRL
2588,169,2026-04-29,3666.7,5411,Loja_41,PRESENCIAL,BR,BRL
2589,61,2026-06-21,1189.0,7011,Loja_42,PRESENCIAL,BR,BRL
2590,148,2026-05-04,3515.33,5812,Loja_21,MOBILE,BR,BRL
2591,32,2026-05-11,4699.08,7995,Loja_48,MOBILE,BR,BRL
2592,101,2026-06-05,4413.71,5812,Loja_2,MOBILE,BR,BRL
2593,148,2026-05-10,1669.79,4829,Loja_46,MOBILE,BR,BRL
2594,155,2026-04-29,591.23,7995,Loja_1,ONLINE,BR,BRL
2595,42,2026-07-05,2859.51,7011,Loja_16,MOBILE,BR,BRL
2596,135,2026-05-10,4506.35,5411,Loja_14,PRESENCIAL,BR,BRL
2597,36,2026-04-29,3542.51,4829,Loja_34,ONLINE,BR,BRL
2598,173,2026-06-30,662.03,5812,Loja_24,PRESENCIAL,BR,BRL
2599,14,2026-05-03,3648.72,5812,Loja_12,ONLINE,BR,BRL
2600,142,2026-05-11,4418.02,4829,Loja_44,PRESENCIAL,BR,BRL
2601,146,2026-05-17,2597.93,7011,Loja_44,ONLINE,BR,BRL
2602,96,2026-04-18,3469.66,4829,Loja_23,ONLINE,BR,BRL
2603,16,2026-07-07,1191.61,5812,Loja_2,PRESENCIAL,BR,BRL
2604,100,2026-04-21,4890.17,5411,Loja_37,MOBILE,BR,BRL
2605,89,2026-06-22,1610.46,5812,Loja_47,MOBILE,BR,BRL
2606,6,2026-06-23,4493.71,4829,Loja_11,MOBILE,BR,BRL
2607,170,2026-07-09,4709.72,5411,Loja_20,ONLINE,BR,BRL
2608,189,2026-05-08,2395.06,5812,Loja_4,MOBILE,BR,BRL
2609,148,2026-05-20,4118.01,7995,Loja_6,ONLINE,BR,BRL
2610,156,2026-06-28,3437.0,5812,Loja_26,ONLINE,BR,BRL
2611,30,2026-06-16,3170.12,5812,Loja_8,MOBILE,BR,BRL
2612,105,2026-05-14,4620.7,5812,Loja_4,ONLINE,BR,BRL
2613,23,2026-06-28,3033.13,5411,Loja_25,PRESENCIAL,BR,BRL
2614,11,2026-06-27,531.48,4829,Loja_47,ONLINE,BR,BRL
2615,170,2026-05-06,2237.99,7995,Loja_16,ONLINE,BR,BRL
2616,55,2026-07-08,4628.16,7011,Loja_37,ONLINE,BR,BRL
2617,138,2026-07-11,2162.93,5812,Loja_30,MOBILE,BR,BRL
2618,199,2026-05-07,4385.59,5411,Loja_10,PRESENCIAL,BR,BRL
2619,6,2026-05-02,888.92,7995,Loja_41,MOBILE,BR,BRL
2620,3,2026-04-30,711.65,7011,Loja_9,ONLINE,BR,BRL
2621,5,2026-04-28,2985.65,5812,Loja_45,PRESENCIAL,BR,BRL
2622,98,2026-07-04,4972.89,5411,Loja_14,MOBILE,BR,BRL
2623,33,2026-04-15,3338.08,4829,Loja_32,ONLINE,BR,BRL
2624,117,2026-06-27,3884.05,5812,Loja_18,ONLINE,BR,BRL
2625,84,2026-05-04,2125.07,7011,Loja_25,PRESENCIAL,BR,BRL
2626,7,2026-06-09,3815.23,5411,Loja_48,ONLINE,BR,BRL
2627,14,2026-05-19,137.97,5411,Loja_24,MOBILE,BR,BRL
2628,127,2026-06-07,818.15,5411,Loja_11,MOBILE,BR,BRL
2629,185,2026-07-02,3100.93,7995,Loja_28,MOBILE,BR,BRL
2630,33,2026-06-06,121.68,4829,Loja_42,ONLINE,BR,BRL
2631,41,2026-04-16,1718.53,5411,Loja_15,MOBILE,BR,BRL
2632,64,2026-07-05,3554.56,5411,Loja_2,MOBILE,BR,BRL
2633,128,2026-05-01,1822.3,7995,Loja_24,PRESENCIAL,BR,BRL
2634,17,2026-05-26,4466.28,7995,Loja_38,MOBILE,BR,BRL
2635,73,2026-05-19,3894.12,5812,Loja_16,PRESENCIAL,BR,BRL
2636,65,2026-05-14,2403.06,7995,Loja_1,ONLINE,BR,BRL
2637,31,2026-05-08,230.18,5411,Loja_3,ONLINE,BR,BRL
2638,106,2026-05-03,142.96,5812,Loja_7,PRESENCIAL,BR,BRL
2639,24,2026-05-11,1999.21,5812,Loja_28,MOBILE,BR,BRL
2640,25,2026-04-18,-222.69,7011,Loja_29,ONLINE,BR,BRL
2641,185,2026-06-29,749.18,7011,Loja_46,ONLINE,BR,BRL
2642,11,2026-05-21,2322.64,7995,Loja_7,ONLINE,BR,BRL
2643,86,2026-07-02,278.88,5411,Loja_19,PRESENCIAL,BR,BRL
2644,126,2026-06-04,4850.15,5812,Loja_26,ONLINE,BR,BRL
2645,5,2026-05-01,579.89,7995,Loja_12,PRESENCIAL,BR,BRL
2646,91,2026-05-16,2663.14,7995,Loja_46,PRESENCIAL,BR,BRL
2647,53,2026-06-27,2984.84,4829,Loja_1,PRESENCIAL,BR,BRL
2648,199,2026-06-17,1002.83,4829,Loja_26,ONLINE,BR,BRL
2649,113,2026-06-10,4114.7,7995,Loja_26,PRESENCIAL,BR,BRL
2650,150,2026-07-04,4117.73,4829,Loja_16,ONLINE,BR,BRL
2651,9,2026-07-05,3500.39,7011,Loja_26,PRESENCIAL,BR,BRL
2652,85,2026-04-23,2133.56,4829,Loja_2,ONLINE,BR,BRL
2653,151,2026-05-11,3977.57,7995,Loja_8,PRESENCIAL,BR,BRL
2654,68,2026-04-29,196.38,5812,Loja_35,MOBILE,BR,BRL
2655,194,2026-04-14,349.04,7011,Loja_37,ONLINE,BR,BRL
2656,182,2026-07-04,1582.08,7011,Loja_12,ONLINE,BR,BRL
2657,10,2026-04-28,1285.05,7011,Loja_42,MOBILE,BR,BRL
2658,102,2026-04-26,4110.34,4829,Loja_32,MOBILE,BR,BRL
2659,119,2026-04-28,1126.17,7995,Loja_44,ONLINE,BR,BRL
2660,143,2026-06-05,4070.19,5411,Loja_27,PRESENCIAL,BR,BRL
2661,125,2026-06-06,4777.71,5411,Loja_32,PRESENCIAL,BR,BRL
2662,45,2026-06-01,2859.38,7995,Loja_12,ONLINE,BR,BRL
2663,172,2026-04-28,3687.47,4829,Loja_19,MOBILE,BR,BRL
2664,157,2026-05-16,2846.63,5411,Loja_5,MOBILE,BR,BRL
2665,111,2026-04-19,4114.5,5812,Loja_2,ONLINE,BR,BRL
2666,139,2026-06-21,2341.67,5411,Loja_6,PRESENCIAL,BR,BRL
2667,171,2026-04-19,284.06,5411,Loja_41,MOBILE,BR,BRL
2668,140,2026-07-02,3142.57,5812,Loja_24,MOBILE,BR,BRL
2669,132,2026-04-27,3512.07,4829,Loja_50,MOBILE,BR,BRL
2670,29,2026-07-02,2248.42,7995,Loja_2,MOBILE,BR,BRL
2671,151,2026-06-05,4183.04,4829,Loja_2,ONLINE,BR,BRL
2672,67,2026-06-04,4852.84,4829,Loja_9,ONLINE,BR,BRL
2673,92,2026-05-07,3791.59,4829,Loja_48,ONLINE,BR,BRL
2674,130,2026-05-26,2859.73,7995,Loja_1,MOBILE,BR,BRL
2675,67,2026-05-04,871.15,5411,Loja_27,PRESENCIAL,BR,BRL
2676,47,2026-06-18,1607.79,7995,Loja_37,ONLINE,BR,BRL
2677,196,2026-04-21,1504.78,5411,Loja_11,MOBILE,BR,BRL
2678,152,2026-06-08,4456.04,5812,Loja_39,MOBILE,BR,BRL
2679,39,2026-05-14,2123.14,7995,Loja_38,MOBILE,BR,BRL
2680,163,2026-07-06,4651.77,7011,Loja_3,MOBILE,BR,BRL
2681,67,2026-07-01,1779.66,4829,Loja_28,ONLINE,BR,BRL
2682,142,2026-04-21,1779.5,5812,Loja_12,PRESENCIAL,BR,BRL
2683,177,2026-05-03,1427.75,4829,Loja_15,PRESENCIAL,BR,BRL
2684,200,2026-05-15,3617.1,4829,Loja_43,MOBILE,BR,BRL
2685,164,2026-07-07,3209.47,4829,Loja_27,MOBILE,BR,BRL
2686,97,2026-05-24,3201.87,4829,Loja_16,MOBILE,BR,BRL
2687,7,2026-06-08,1331.51,7995,Loja_33,PRESENCIAL,BR,BRL
2688,40,2026-05-02,766.93,7011,Loja_7,PRESENCIAL,BR,BRL
2689,92,2026-04-29,720.28,5812,Loja_41,PRESENCIAL,BR,BRL
2690,1,2026-05-09,1383.33,4829,Loja_50,ONLINE,BR,BRL
2691,179,2026-05-09,1336.93,5812,Loja_40,ONLINE,BR,BRL
2692,67,2026-05-23,4402.87,7995,Loja_10,MOBILE,BR,BRL
2693,109,2026-07-10,2231.42,4829,Loja_5,ONLINE,BR,BRL
2694,29,2026-04-28,1506.5,5812,Loja_23,MOBILE,BR,BRL
2695,42,2026-06-16,3779.9,7995,Loja_7,ONLINE,BR,BRL
2696,1,2026-05-30,1074.59,5812,Loja_16,ONLINE,BR,BRL
2697,131,2026-06-30,4592.57,7995,Loja_22,MOBILE,BR,BRL
2698,72,2026-06-04,119.44,7995,Loja_10,PRESENCIAL,BR,BRL
2699,82,2026-04-20,631.6,5411,Loja_13,MOBILE,BR,BRL
2700,146,2026-05-20,1452.87,7995,Loja_5,PRESENCIAL,BR,BRL
2701,192,2026-07-04,3780.47,4829,Loja_9,MOBILE,BR,BRL
2702,193,2026-05-04,1300.87,5411,Loja_35,MOBILE,BR,BRL
2703,103,2026-05-14,4782.57,4829,Loja_10,ONLINE,BR,BRL
2704,106,2026-05-07,1364.78,5411,Loja_15,PRESENCIAL,BR,BRL
2705,161,2026-05-25,3116.51,7011,Loja_35,PRESENCIAL,BR,BRL
2706,64,2026-04-14,3086.18,4829,Loja_26,MOBILE,BR,BRL
2707,130,2026-05-25,3096.54,4829,Loja_20,MOBILE,BR,BRL
2708,88,2026-04-28,4463.69,7011,Loja_21,MOBILE,BR,BRL
2709,35,2026-04-27,256.01,5812,Loja_4,MOBILE,BR,BRL
2710,64,2026-04-14,3907.42,7995,Loja_45,ONLINE,BR,BRL
2711,21,2026-05-19,1762.79,5411,Loja_15,MOBILE,BR,BRL
2712,102,2026-06-16,2693.71,7995,Loja_21,ONLINE,BR,BRL
2713,33,2026-06-30,2059.84,4829,Loja_38,PRESENCIAL,BR,BRL
2714,98,2026-05-11,1644.99,5411,Loja_4,ONLINE,BR,BRL
2715,78,2026-06-25,2974.65,7011,Loja_34,MOBILE,BR,BRL
2716,97,2026-05-25,1258.59,7011,Loja_48,MOBILE,BR,BRL
2717,106,2026-07-06,3070.82,7011,Loja_28,PRESENCIAL,BR,BRL
2718,80,2026-06-02,817.53,7995,Loja_24,PRESENCIAL,BR,BRL
2719,8,2026-04-30,3783.77,7995,Loja_20,PRESENCIAL,BR,BRL
2720,130,2026-04-26,4824.14,5411,Loja_28,ONLINE,BR,BRL
2721,67,2026-05-22,1220.16,7995,Loja_9,MOBILE,BR,BRL
2722,180,2026-06-05,929.78,5411,Loja_7,PRESENCIAL,BR,BRL
2723,89,2026-06-13,3166.79,5411,Loja_1,MOBILE,BR,BRL
2724,48,2026-06-27,4660.26,5812,Loja_10,PRESENCIAL,BR,BRL
2725,116,2026-05-19,913.41,7995,Loja_45,MOBILE,BR,BRL
2726,196,2026-06-02,2375.0,4829,Loja_5,PRESENCIAL,BR,BRL
2727,72,2026-04-13,148.47,5411,Loja_6,PRESENCIAL,BR,BRL
2728,65,2026-05-05,4554.49,4829,Loja_41,PRESENCIAL,BR,BRL
2729,138,2026-07-11,-4966.93,5411,Loja_31,MOBILE,BR,BRL
2730,183,2026-05-10,2586.19,4829,Loja_9,ONLINE,BR,BRL
2731,153,2026-05-28,4374.35,7995,Loja_1,PRESENCIAL,BR,BRL
2732,105,2026-06-09,2236.12,5812,Loja_41,PRESENCIAL,BR,BRL
2733,43,2026-07-06,389.94,5812,Loja_34,PRESENCIAL,BR,BRL
2734,123,2026-05-30,1151.75,5812,Loja_28,PRESENCIAL,BR,BRL
2735,193,2026-05-05,3485.21,5411,Loja_30,MOBILE,BR,BRL
2736,44,2026-05-26,1758.27,7011,Loja_33,ONLINE,BR,BRL
2737,143,2026-04-15,1555.72,5812,Loja_33,PRESENCIAL,BR,BRL
2738,193,2026-06-08,4394.46,5411,Loja_3,MOBILE,BR,BRL
2739,168,2026-05-26,4723.42,7011,Loja_42,PRESENCIAL,BR,BRL
2740,51,2026-07-03,1699.31,5411,Loja_9,ONLINE,BR,BRL
2741,115,2026-06-06,779.28,4829,Loja_40,MOBILE,BR,BRL
2742,159,2026-07-02,3657.55,7995,Loja_29,PRESENCIAL,BR,BRL
2743,76,2026-04-21,3823.14,5812,Loja_32,ONLINE,BR,BRL
2744,143,2026-05-05,163.22,7995,Loja_44,ONLINE,BR,BRL
2745,91,2026-07-11,4100.04,4829,Loja_4,ONLINE,BR,BRL
2746,64,2026-07-07,3037.64,7011,Loja_22,MOBILE,BR,BRL
2747,156,2026-06-13,3180.35,7011,Loja_47,MOBILE,BR,BRL
2748,160,2026-06-13,2520.18,7011,Loja_15,PRESENCIAL,BR,BRL
2749,180,2026-04-22,68.96,5411,Loja_33,ONLINE,BR,BRL
2750,122,2026-05-09,3578.63,7011,Loja_33,ONLINE,BR,BRL
2751,45,2026-06-07,4214.38,7011,Loja_17,MOBILE,BR,BRL
2752,110,2026-07-06,4778.0,4829,Loja_14,MOBILE,BR,BRL
2753,122,2026-04-26,4396.25,4829,Loja_14,PRESENCIAL,BR,BRL
2754,4,2026-04-21,3525.84,7011,Loja_16,MOBILE,BR,BRL
2755,117,2026-05-09,2982.82,4829,Loja_43,PRESENCIAL,BR,BRL
2756,160,2026-05-01,4371.93,4829,Loja_28,MOBILE,BR,BRL
2757,196,2026-04-15,2643.19,4829,Loja_4,PRESENCIAL,BR,BRL
2758,149,2026-04-14,4966.11,5812,Loja_31,ONLINE,BR,BRL
2759,36,2026-06-10,1378.46,7995,Loja_15,ONLINE,BR,BRL
2760,154,2026-05-04,4053.02,7995,Loja_46,PRESENCIAL,BR,BRL
2761,53,2026-05-02,883.4,5812,Loja_38,PRESENCIAL,BR,BRL
2762,146,2026-06-29,822.04,5812,Loja_8,MOBILE,BR,BRL
2763,101,2026-06-22,3301.06,4829,Loja_14,ONLINE,BR,BRL
2764,13,2026-04-30,2590.23,4829,Loja_14,ONLINE,BR,BRL
2765,30,2026-07-11,737.07,5812,Loja_15,ONLINE,BR,BRL
2766,178,2026-05-07,-4445.93,7995,Loja_30,PRESENCIAL,BR,BRL
2767,8,2026-05-08,1903.22,4829,Loja_43,MOBILE,BR,BRL
2768,184,2026-05-24,4598.56,5411,Loja_1,MOBILE,BR,BRL
2769,96,2026-05-24,427.22,5411,Loja_19,ONLINE,BR,BRL
2770,142,2026-06-05,4587.17,7011,Loja_42,ONLINE,BR,BRL
2771,131,2026-07-06,3209.35,7995,Loja_18,PRESENCIAL,BR,BRL
2772,141,2026-04-21,3917.36,5812,Loja_13,PRESENCIAL,BR,BRL
2773,151,2026-06-02,1553.56,5411,Loja_3,ONLINE,BR,BRL
2774,5,2026-05-15,1000.79,7995,Loja_12,ONLINE,BR,BRL
2775,85,2026-04-28,1856.59,7995,Loja_29,ONLINE,BR,BRL
2776,12,2026-05-18,1663.72,7995,Loja_43,PRESENCIAL,BR,BRL
2777,4,2026-04-21,2116.19,7995,Loja_24,PRESENCIAL,BR,BRL
2778,181,2026-06-14,4338.84,7011,Loja_1,PRESENCIAL,BR,BRL
2779,158,2026-04-28,2712.85,7011,Loja_50,MOBILE,BR,BRL
2780,4,2026-05-26,2352.47,4829,Loja_49,ONLINE,BR,BRL
2781,76,2026-05-03,2155.18,5812,Loja_25,MOBILE,BR,BRL
2782,104,2026-06-22,3630.82,7995,Loja_39,PRESENCIAL,BR,BRL
2783,139,2026-05-18,3926.71,4829,Loja_36,MOBILE,BR,BRL
2784,121,2026-05-06,4489.55,7995,Loja_40,ONLINE,BR,BRL
2785,152,2026-05-19,1826.78,5812,Loja_24,PRESENCIAL,BR,BRL
2786,97,2026-07-10,4221.03,4829,Loja_16,ONLINE,BR,BRL
2787,111,2026-04-14,121.16,7011,Loja_30,MOBILE,BR,BRL
2788,48,2026-05-25,2614.66,5411,Loja_20,ONLINE,BR,BRL
2789,147,2026-05-26,-2770.95,5812,Loja_5,PRESENCIAL,BR,BRL
2790,31,2026-05-15,1812.42,7995,Loja_30,PRESENCIAL,BR,BRL
2791,36,2026-05-11,3533.27,7011,Loja_25,MOBILE,BR,BRL
2792,139,2026-04-17,932.54,4829,Loja_10,PRESENCIAL,BR,BRL
2793,104,2026-06-25,468.59,7995,Loja_18,ONLINE,BR,BRL
2794,123,2026-05-31,821.97,4829,Loja_38,ONLINE,BR,BRL
2795,68,2026-05-27,2251.9,7011,Loja_9,ONLINE,BR,BRL
2796,76,2026-05-26,4118.3,7995,Loja_3,PRESENCIAL,BR,BRL
2797,1,2026-04-30,2181.24,5812,Loja_9,PRESENCIAL,BR,BRL
2798,148,2026-07-10,-2489.76,5411,Loja_5,MOBILE,BR,BRL
2799,88,2026-05-21,2002.5,7011,Loja_4,PRESENCIAL,BR,BRL
2800,72,2026-05-13,866.67,5812,Loja_33,ONLINE,BR,BRL
2801,185,2026-06-07,4598.52,5411,Loja_4,ONLINE,BR,BRL
2802,133,2026-06-19,2432.52,5812,Loja_45,PRESENCIAL,BR,BRL
2803,35,2026-05-20,3588.21,5411,Loja_25,MOBILE,BR,BRL
2804,96,2026-07-12,4621.74,7995,Loja_5,ONLINE,BR,BRL
2805,165,2026-04-14,3933.64,5411,Loja_6,ONLINE,BR,BRL
2806,157,2026-06-20,2876.06,7995,Loja_7,MOBILE,BR,BRL
2807,21,2026-07-07,440.01,7011,Loja_15,PRESENCIAL,BR,BRL
2808,52,2026-07-07,275.67,5411,Loja_30,ONLINE,BR,BRL
2809,175,2026-07-11,4050.21,5411,Loja_31,PRESENCIAL,BR,BRL
2810,168,2026-07-01,4531.19,4829,Loja_37,PRESENCIAL,BR,BRL
2811,76,2026-06-13,2813.25,5812,Loja_37,MOBILE,BR,BRL
2812,147,2026-06-15,2346.94,7995,Loja_23,ONLINE,BR,BRL
2813,121,2026-06-28,2979.94,7995,Loja_47,ONLINE,BR,BRL
2814,132,2026-06-24,4797.09,7995,Loja_13,PRESENCIAL,BR,BRL
2815,198,2026-07-03,4056.57,5411,Loja_17,PRESENCIAL,BR,BRL
2816,144,2026-04-19,236.57,4829,Loja_26,ONLINE,BR,BRL
2817,76,2026-06-15,3426.17,7011,Loja_29,PRESENCIAL,BR,BRL
2818,62,2026-05-30,2624.85,5812,Loja_27,MOBILE,BR,BRL
2819,140,2026-05-18,311.77,5411,Loja_48,PRESENCIAL,BR,BRL
2820,57,2026-06-10,2244.55,7011,Loja_35,MOBILE,BR,BRL
2821,46,2026-06-02,984.21,5812,Loja_25,MOBILE,BR,BRL
2822,36,2026-05-04,4845.55,5411,Loja_22,PRESENCIAL,BR,BRL
2823,71,2026-04-13,274.83,5411,Loja_26,PRESENCIAL,BR,BRL
2824,21,2026-05-27,2250.44,7995,Loja_11,ONLINE,BR,BRL
2825,3,2026-04-27,2827.21,5411,Loja_35,PRESENCIAL,BR,BRL
2826,11,2026-05-10,4512.54,7011,Loja_47,ONLINE,BR,BRL
2827,60,2026-06-30,3333.75,5411,Loja_7,PRESENCIAL,BR,BRL
2828,25,2026-04-27,3896.76,5411,Loja_10,PRESENCIAL,BR,BRL
2829,114,2026-04-16,4029.15,7995,Loja_4,MOBILE,BR,BRL
2830,7,2026-05-22,3516.46,4829,Loja_24,ONLINE,BR,BRL
2831,69,2026-04-14,1582.48,5411,Loja_44,ONLINE,BR,BRL
2832,171,2026-06-25,4991.07,5812,Loja_29,PRESENCIAL,BR,BRL
2833,92,2026-07-05,3926.82,5411,Loja_11,PRESENCIAL,BR,BRL
2834,13,2026-07-02,3800.14,7011,Loja_8,PRESENCIAL,BR,BRL
2835,47,2026-05-29,1080.85,4829,Loja_17,PRESENCIAL,BR,BRL
2836,9,2026-05-17,3172.25,7011,Loja_3,PRESENCIAL,BR,BRL
2837,49,2026-06-26,508.47,7995,Loja_39,MOBILE,BR,BRL
2838,191,2026-04-28,257.09,7011,Loja_42,ONLINE,BR,BRL
2839,17,2026-07-06,4568.14,5411,Loja_26,PRESENCIAL,BR,BRL
2840,78,2026-07-11,4787.39,5812,Loja_45,MOBILE,BR,BRL
2841,33,2026-07-08,601.4,5812,Loja_28,ONLINE,BR,BRL
2842,195,2026-06-06,2537.35,5411,Loja_5,MOBILE,BR,BRL
2843,25,2026-06-14,1506.46,7011,Loja_40,MOBILE,BR,BRL
2844,92,2026-05-29,4460.62,5812,Loja_24,MOBILE,BR,BRL
2845,93,2026-05-24,2839.74,5411,Loja_3,ONLINE,BR,BRL
2846,148,2026-07-11,2043.71,5411,Loja_26,MOBILE,BR,BRL
2847,141,2026-07-05,2148.08,5411,Loja_35,PRESENCIAL,BR,BRL
2848,12,2026-04-14,3588.47,5812,Loja_31,MOBILE,BR,BRL
2849,184,2026-06-15,1342.61,5812,Loja_37,PRESENCIAL,BR,BRL
2850,96,2026-06-14,1540.72,5411,Loja_1,PRESENCIAL,BR,BRL
2851,41,2026-05-31,2458.97,7011,Loja_1,ONLINE,BR,BRL
2852,3,2026-07-03,811.79,7995,Loja_14,PRESENCIAL,BR,BRL
2853,101,2026-06-19,1572.39,7011,Loja_7,PRESENCIAL,BR,BRL
2854,16,2026-04-23,2690.82,5812,Loja_43,MOBILE,BR,BRL
2855,57,2026-06-03,3515.26,7011,Loja_7,ONLINE,BR,BRL
2856,147,2026-07-07,86.01,7995,Loja_44,ONLINE,BR,BRL
2857,196,2026-05-04,-1787.29,4829,Loja_27,MOBILE,BR,BRL
2858,30,2026-07-01,-1273.85,7995,Loja_26,PRESENCIAL,BR,BRL
2859,2,2026-06-06,1107.52,7011,Loja_30,PRESENCIAL,BR,BRL
2860,143,2026-05-04,3773.64,7995,Loja_21,MOBILE,BR,BRL
2861,152,2026-04-28,4304.91,7995,Loja_20,ONLINE,BR,BRL
2862,62,2026-05-20,1982.25,5812,Loja_1,MOBILE,BR,BRL
2863,134,2026-06-19,715.91,5411,Loja_17,PRESENCIAL,BR,BRL
2864,178,2026-04-27,4916.68,5812,Loja_1,PRESENCIAL,BR,BRL
2865,42,2026-06-14,581.53,4829,Loja_1,ONLINE,BR,BRL
2866,44,2026-06-30,953.34,4829,Loja_47,MOBILE,BR,BRL
2867,135,2026-06-27,862.87,4829,Loja_37,PRESENCIAL,BR,BRL
2868,145,2026-06-30,3616.72,7995,Loja_7,ONLINE,BR,BRL
2869,96,2026-05-31,2520.63,4829,Loja_36,ONLINE,BR,BRL
2870,146,2026-05-14,3654.35,7995,Loja_11,MOBILE,BR,BRL
2871,133,2026-07-07,3456.75,5411,Loja_49,PRESENCIAL,BR,BRL
2872,196,2026-04-14,4586.67,4829,Loja_14,ONLINE,BR,BRL
2873,40,2026-05-08,2741.97,4829,Loja_31,ONLINE,BR,BRL
2874,80,2026-07-06,4020.49,5411,Loja_33,ONLINE,BR,BRL
2875,42,2026-07-12,848.93,5411,Loja_12,MOBILE,BR,BRL
2876,33,2026-04-23,1076.62,5812,Loja_9,MOBILE,BR,BRL
2877,23,2026-06-07,4728.12,7011,Loja_32,PRESENCIAL,BR,BRL
2878,192,2026-05-06,3277.62,5411,Loja_5,PRESENCIAL,BR,BRL
2879,148,2026-04-26,4869.95,5812,Loja_45,ONLINE,BR,BRL
2880,189,2026-07-11,3368.9,5812,Loja_3,MOBILE,BR,BRL
2881,183,2026-04-14,1047.21,5812,Loja_15,ONLINE,BR,BRL
2882,92,2026-06-26,661.62,5411,Loja_16,PRESENCIAL,BR,BRL
2883,199,2026-06-26,3592.08,4829,Loja_6,PRESENCIAL,BR,BRL
2884,65,2026-05-23,1683.97,5812,Loja_1,MOBILE,BR,BRL
2885,184,2026-04-27,4921.96,5812,Loja_29,PRESENCIAL,BR,BRL
2886,150,2026-06-30,2303.4,4829,Loja_35,ONLINE,BR,BRL
2887,6,2026-04-20,668.78,5812,Loja_39,ONLINE,BR,BRL
2888,176,2026-07-03,2084.4,7995,Loja_20,PRESENCIAL,BR,BRL
2889,41,2026-04-29,4327.29,4829,Loja_14,ONLINE,BR,BRL
2890,64,2026-05-04,4721.12,7011,Loja_5,MOBILE,BR,BRL
2891,146,2026-07-02,1941.63,5812,Loja_8,PRESENCIAL,BR,BRL
2892,94,2026-05-22,2439.37,4829,Loja_24,PRESENCIAL,BR,BRL
2893,118,2026-07-07,4208.76,7995,Loja_15,MOBILE,BR,BRL
2894,147,2026-05-08,1976.07,7995,Loja_24,PRESENCIAL,BR,BRL
2895,200,2026-06-10,311.62,7011,Loja_42,ONLINE,BR,BRL
2896,51,2026-04-16,2210.47,7011,Loja_39,ONLINE,BR,BRL
2897,89,2026-07-11,3589.23,7011,Loja_42,MOBILE,BR,BRL
2898,34,2026-06-21,1890.87,7995,Loja_9,PRESENCIAL,BR,BRL
2899,76,2026-06-24,4411.5,7011,Loja_14,PRESENCIAL,BR,BRL
2900,190,2026-05-30,3330.67,4829,Loja_45,PRESENCIAL,BR,BRL
2901,174,2026-05-08,1340.11,4829,Loja_41,ONLINE,BR,BRL
2902,153,2026-04-16,2673.67,4829,Loja_7,MOBILE,BR,BRL
2903,164,2026-06-12,3117.65,7011,Loja_46,ONLINE,BR,BRL
2904,98,2026-06-09,3293.49,5812,Loja_13,MOBILE,BR,BRL
2905,35,2026-06-06,1700.79,7995,Loja_12,PRESENCIAL,BR,BRL
2906,61,2026-06-14,3336.89,5812,Loja_17,ONLINE,BR,BRL
2907,177,2026-06-12,4747.33,5411,Loja_6,MOBILE,BR,BRL
2908,136,2026-05-10,4173.92,7995,Loja_2,PRESENCIAL,BR,BRL
2909,120,2026-05-24,4900.89,4829,Loja_44,PRESENCIAL,BR,BRL
2910,103,2026-04-28,2501.9,7011,Loja_47,MOBILE,BR,BRL
2911,62,2026-05-18,1684.16,7011,Loja_37,PRESENCIAL,BR,BRL
2912,99,2026-04-27,4955.73,4829,Loja_25,ONLINE,BR,BRL
2913,33,2026-07-02,2160.23,5812,Loja_22,PRESENCIAL,BR,BRL
2914,3,2026-04-30,1856.0,7011,Loja_40,PRESENCIAL,BR,BRL
2915,48,2026-05-22,2545.15,4829,Loja_10,PRESENCIAL,BR,BRL
2916,98,2026-05-23,3934.77,7011,Loja_29,ONLINE,BR,BRL
2917,4,2026-05-15,573.08,7011,Loja_9,ONLINE,BR,BRL
2918,31,2026-06-08,1846.03,5812,Loja_25,ONLINE,BR,BRL
2919,171,2026-06-09,4666.29,4829,Loja_38,ONLINE,BR,BRL
2920,107,2026-06-28,1246.58,7011,Loja_50,PRESENCIAL,BR,BRL
2921,15,2026-05-16,4431.79,4829,Loja_27,ONLINE,BR,BRL
2922,27,2026-04-16,3292.35,5411,Loja_2,MOBILE,BR,BRL
2923,127,2026-05-06,3231.63,7011,Loja_11,ONLINE,BR,BRL
2924,187,2026-05-03,4660.29,7995,Loja_6,MOBILE,BR,BRL
2925,93,2026-04-19,1411.45,7011,Loja_48,ONLINE,BR,BRL
2926,118,2026-06-09,2170.4,7011,Loja_44,MOBILE,BR,BRL
2927,29,2026-05-10,4452.56,5812,Loja_42,ONLINE,BR,BRL
2928,174,2026-07-09,4349.77,4829,Loja_27,PRESENCIAL,BR,BRL
